ip,datetime,method,url,size,year,month,day,hour,status_200,status_404,status_500,ip_encoded,about,contact,delete,get,html,index,login,post
10.201.33.144,2024-09-14 12:48:03,DELETE,/index.html,3444,2024,9,14,12,False,True,False,10201033144,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
131.3.5.56,2023-07-05 11:42:55,POST,/contact.html,2497,2023,7,5,11,False,False,True,131003005056,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
195.111.93.27,2020-04-06 06:20:28,DELETE,/about.html,4934,2020,4,6,6,False,False,True,195111093027,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
188.205.117.66,2020-11-28 17:46:34,DELETE,/about.html,4063,2020,11,28,17,False,False,True,188205117066,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
199.37.120.162,2024-05-08 03:32:14,POST,/contact.html,4138,2024,5,8,3,False,True,False,199037120162,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
0.208.66.7,2021-06-10 18:01:59,POST,/index.html,2795,2021,6,10,18,False,False,True,208066007,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
36.40.86.97,2024-04-02 02:27:19,DELETE,/contact.html,4716,2024,4,2,2,False,False,True,36040086097,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
241.254.110.199,2024-06-04 21:38:30,POST,/login,3895,2024,6,4,21,True,False,False,241254110199,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
240.115.155.202,2023-03-24 10:30:31,POST,/login,2161,2023,3,24,10,False,True,False,240115155202,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
43.207.41.88,2020-09-08 03:03:58,POST,/about.html,3721,2020,9,8,3,False,True,False,43207041088,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
47.147.160.206,2022-02-17 12:13:06,POST,/contact.html,4334,2022,2,17,12,False,True,False,47147160206,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
68.195.202.212,2020-01-04 04:23:42,GET,/login,3377,2020,1,4,4,False,True,False,68195202212,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
85.134.8.231,2021-11-04 11:10:01,GET,/index.html,1352,2021,11,4,11,True,False,False,85134008231,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
246.228.225.217,2020-08-28 01:24:26,DELETE,/about.html,4671,2020,8,28,1,False,True,False,246228225217,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
116.179.136.192,2020-07-05 01:08:10,GET,/about.html,3770,2020,7,5,1,True,False,False,116179136192,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
190.199.130.150,2021-10-16 07:27:49,POST,/about.html,3947,2021,10,16,7,False,True,False,190199130150,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
69.165.28.96,2023-07-24 16:33:53,POST,/contact.html,3342,2023,7,24,16,True,False,False,69165028096,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
246.153.113.122,2022-03-26 09:25:02,POST,/index.html,1066,2022,3,26,9,False,False,True,246153113122,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
34.222.56.147,2021-07-27 01:58:07,DELETE,/about.html,2037,2021,7,27,1,False,True,False,34222056147,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
105.40.108.12,2023-05-04 14:18:24,DELETE,/login,4612,2023,5,4,14,False,False,True,105040108012,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
167.206.151.106,2020-03-13 07:51:17,POST,/about.html,2715,2020,3,13,7,False,False,True,167206151106,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
150.190.61.145,2020-03-04 00:19:29,POST,/about.html,2943,2020,3,4,0,True,False,False,150190061145,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
132.78.140.105,2024-02-07 04:40:00,POST,/contact.html,4984,2024,2,7,4,False,True,False,132078140105,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
145.231.89.133,2024-11-25 07:12:30,POST,/login,3615,2024,11,25,7,True,False,False,145231089133,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
132.179.55.135,2021-11-13 12:00:36,GET,/about.html,4069,2021,11,13,12,False,True,False,132179055135,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
50.75.149.128,2023-03-30 02:47:44,POST,/index.html,2052,2023,3,30,2,False,False,True,50075149128,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
68.38.99.88,2020-11-26 18:58:45,GET,/login,1162,2020,11,26,18,False,True,False,68038099088,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
222.95.228.225,2021-05-11 04:10:42,GET,/login,4173,2021,5,11,4,True,False,False,222095228225,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
14.29.133.224,2023-02-18 05:54:36,POST,/about.html,3174,2023,2,18,5,False,True,False,14029133224,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
144.81.212.219,2020-09-09 10:28:28,POST,/login,4530,2020,9,9,10,False,True,False,144081212219,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
80.238.187.130,2021-12-07 16:58:26,GET,/index.html,4246,2021,12,7,16,False,True,False,80238187130,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
137.102.44.95,2021-05-31 03:27:05,DELETE,/index.html,1487,2021,5,31,3,False,False,True,137102044095,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
209.78.91.99,2022-02-15 12:06:43,POST,/login,2623,2022,2,15,12,False,False,True,209078091099,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
252.93.230.143,2020-07-16 13:41:01,DELETE,/login,3966,2020,7,16,13,False,True,False,252093230143,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
40.40.224.93,2023-06-14 14:46:14,DELETE,/login,4222,2023,6,14,14,False,True,False,40040224093,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
52.188.15.165,2022-03-11 07:08:04,GET,/contact.html,4185,2022,3,11,7,False,True,False,52188015165,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
248.189.171.156,2024-05-25 00:27:59,GET,/index.html,2808,2024,5,25,0,False,True,False,248189171156,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
110.2.251.6,2021-06-23 16:12:58,POST,/contact.html,4050,2021,6,23,16,False,True,False,110002251006,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
7.220.90.225,2024-03-04 05:09:59,GET,/login,2259,2024,3,4,5,False,True,False,7220090225,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
152.190.142.125,2023-07-07 19:08:31,DELETE,/about.html,2075,2023,7,7,19,False,False,True,152190142125,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
131.159.245.76,2021-06-16 07:36:58,GET,/about.html,4351,2021,6,16,7,False,False,True,131159245076,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
14.17.21.118,2022-11-28 22:02:25,DELETE,/contact.html,4030,2022,11,28,22,False,True,False,14017021118,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
142.51.192.165,2021-04-24 11:12:37,POST,/contact.html,2828,2021,4,24,11,True,False,False,142051192165,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
137.161.203.243,2020-10-04 09:05:14,GET,/contact.html,3918,2020,10,4,9,True,False,False,137161203243,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
30.234.126.180,2021-06-14 18:10:09,POST,/login,4160,2021,6,14,18,True,False,False,30234126180,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
220.44.153.229,2023-06-03 13:32:27,GET,/index.html,3418,2023,6,3,13,True,False,False,220044153229,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
206.83.156.175,2020-01-20 14:46:13,POST,/index.html,2994,2020,1,20,14,False,False,True,206083156175,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
47.56.199.27,2021-03-13 04:12:34,POST,/about.html,4132,2021,3,13,4,True,False,False,47056199027,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
148.83.60.100,2023-07-19 18:50:47,DELETE,/about.html,3696,2023,7,19,18,True,False,False,148083060100,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
82.16.6.210,2022-04-13 05:07:43,DELETE,/about.html,1881,2022,4,13,5,False,True,False,82016006210,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
235.84.120.134,2020-02-09 16:56:58,DELETE,/contact.html,2980,2020,2,9,16,True,False,False,235084120134,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
138.225.147.2,2024-07-27 04:21:48,POST,/about.html,1481,2024,7,27,4,False,False,True,138225147002,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
42.71.218.188,2022-05-11 17:09:06,DELETE,/login,1817,2022,5,11,17,False,True,False,42071218188,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
149.169.43.95,2021-12-18 23:32:24,DELETE,/login,2610,2021,12,18,23,False,False,True,149169043095,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
204.26.105.65,2020-12-05 19:48:46,GET,/login,1800,2020,12,5,19,False,True,False,204026105065,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
8.110.112.228,2020-06-19 18:13:09,DELETE,/login,4389,2020,6,19,18,False,False,True,8110112228,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
2.103.87.231,2024-04-01 03:13:18,DELETE,/login,1111,2024,4,1,3,True,False,False,2103087231,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
222.68.221.43,2023-02-09 14:08:11,GET,/about.html,2741,2023,2,9,14,True,False,False,222068221043,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
239.26.17.161,2021-09-12 03:17:07,GET,/login,2003,2021,9,12,3,False,True,False,239026017161,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
169.241.126.171,2022-07-12 11:36:21,GET,/index.html,2665,2022,7,12,11,False,True,False,169241126171,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
240.102.224.16,2021-03-29 20:04:25,GET,/index.html,2211,2021,3,29,20,False,False,True,240102224016,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
167.32.143.229,2024-07-24 11:02:37,POST,/about.html,3095,2024,7,24,11,False,False,True,167032143229,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
136.141.4.35,2024-01-23 14:40:00,DELETE,/about.html,2648,2024,1,23,14,True,False,False,136141004035,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
163.40.132.136,2022-01-10 17:36:13,GET,/contact.html,4624,2022,1,10,17,False,True,False,163040132136,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
76.139.32.154,2023-10-17 17:38:38,GET,/about.html,1050,2023,10,17,17,True,False,False,76139032154,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
42.55.109.252,2021-02-12 04:15:34,GET,/about.html,2975,2021,2,12,4,False,True,False,42055109252,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
202.114.154.20,2023-06-09 18:43:00,GET,/login,1494,2023,6,9,18,False,False,True,202114154020,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
33.106.175.62,2024-02-12 16:30:50,DELETE,/about.html,4103,2024,2,12,16,False,False,True,33106175062,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
197.28.45.174,2021-03-18 05:14:24,DELETE,/login,3845,2021,3,18,5,True,False,False,197028045174,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
36.254.175.184,2021-04-12 17:52:18,DELETE,/login,4740,2021,4,12,17,True,False,False,36254175184,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
246.105.15.187,2020-09-28 15:49:41,DELETE,/contact.html,3148,2020,9,28,15,True,False,False,246105015187,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
198.28.121.166,2023-05-06 22:49:30,POST,/contact.html,3120,2023,5,6,22,True,False,False,198028121166,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
57.250.111.61,2023-02-06 11:42:12,GET,/login,2598,2023,2,6,11,True,False,False,57250111061,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
48.197.49.66,2021-11-01 03:27:38,DELETE,/index.html,4430,2021,11,1,3,False,False,True,48197049066,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
247.59.128.149,2021-05-09 02:51:52,DELETE,/login,2205,2021,5,9,2,False,False,True,247059128149,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
150.27.215.161,2022-03-14 11:00:55,DELETE,/login,4235,2022,3,14,11,True,False,False,150027215161,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
224.122.63.226,2024-05-21 02:09:02,DELETE,/about.html,4493,2024,5,21,2,True,False,False,224122063226,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
48.183.150.193,2024-05-29 14:10:27,POST,/contact.html,3850,2024,5,29,14,True,False,False,48183150193,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
55.7.105.177,2023-12-21 14:07:51,DELETE,/contact.html,3747,2023,12,21,14,True,False,False,55007105177,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
198.161.157.133,2022-02-08 08:37:35,GET,/about.html,1968,2022,2,8,8,True,False,False,198161157133,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
173.245.236.136,2020-12-25 02:51:45,DELETE,/about.html,3650,2020,12,25,2,False,True,False,173245236136,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
177.40.6.165,2020-11-15 23:59:20,POST,/index.html,1635,2020,11,15,23,False,False,True,177040006165,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
240.208.241.211,2022-10-18 09:40:03,DELETE,/index.html,2050,2022,10,18,9,True,False,False,240208241211,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
69.100.239.201,2020-08-02 05:53:14,DELETE,/index.html,2178,2020,8,2,5,False,True,False,69100239201,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
38.52.35.43,2023-08-10 21:27:50,POST,/index.html,2619,2023,8,10,21,True,False,False,38052035043,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
25.120.21.69,2024-08-10 01:34:38,GET,/login,1383,2024,8,10,1,False,False,True,25120021069,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
229.101.226.235,2024-03-28 21:01:29,DELETE,/login,3952,2024,3,28,21,False,True,False,229101226235,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
196.58.66.2,2022-10-09 07:01:49,GET,/about.html,2500,2022,10,9,7,False,True,False,196058066002,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
162.191.96.142,2020-05-29 14:57:16,DELETE,/index.html,4607,2020,5,29,14,False,False,True,162191096142,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
101.13.28.15,2024-11-05 14:16:38,POST,/index.html,2301,2024,11,5,14,True,False,False,101013028015,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
193.103.185.112,2022-06-19 15:15:00,POST,/login,2652,2022,6,19,15,False,False,True,193103185112,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
81.241.9.54,2020-06-28 04:12:28,DELETE,/login,1182,2020,6,28,4,False,False,True,81241009054,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
35.27.129.38,2021-07-02 13:46:40,DELETE,/login,2565,2021,7,2,13,False,True,False,35027129038,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
159.226.223.29,2021-12-30 19:19:42,GET,/index.html,2683,2021,12,30,19,False,False,True,159226223029,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
185.75.123.167,2022-09-03 12:29:22,GET,/login,4490,2022,9,3,12,False,True,False,185075123167,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
82.24.168.72,2023-02-23 11:46:49,GET,/index.html,4045,2023,2,23,11,False,True,False,82024168072,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
17.105.142.6,2023-05-13 15:51:48,POST,/contact.html,4007,2023,5,13,15,True,False,False,17105142006,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
101.253.124.120,2024-07-27 13:25:01,GET,/index.html,2729,2024,7,27,13,True,False,False,101253124120,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
231.224.157.3,2020-11-10 04:00:08,GET,/about.html,1457,2020,11,10,4,False,True,False,231224157003,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
187.197.38.45,2024-10-10 06:58:55,DELETE,/about.html,2173,2024,10,10,6,False,False,True,187197038045,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
200.45.57.141,2020-04-05 16:15:56,POST,/contact.html,4657,2020,4,5,16,False,True,False,200045057141,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
15.17.160.190,2023-04-16 16:25:50,DELETE,/login,1051,2023,4,16,16,False,False,True,15017160190,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
83.117.65.21,2022-08-08 21:16:13,GET,/contact.html,1959,2022,8,8,21,True,False,False,83117065021,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
169.85.250.106,2020-09-14 09:36:07,GET,/contact.html,4752,2020,9,14,9,False,False,True,169085250106,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
170.241.47.213,2021-07-12 09:19:06,POST,/index.html,4414,2021,7,12,9,False,True,False,170241047213,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
152.164.126.169,2024-04-06 21:36:34,GET,/about.html,3290,2024,4,6,21,False,False,True,152164126169,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
188.205.17.172,2021-07-22 18:28:10,GET,/index.html,4281,2021,7,22,18,False,False,True,188205017172,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
38.52.102.150,2020-10-26 12:58:27,GET,/login,1574,2020,10,26,12,False,False,True,38052102150,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
231.96.52.229,2022-01-20 05:33:21,POST,/contact.html,4599,2022,1,20,5,False,False,True,231096052229,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
46.223.136.181,2020-01-17 17:54:23,DELETE,/index.html,2432,2020,1,17,17,False,True,False,46223136181,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
67.139.234.16,2021-11-14 05:30:37,POST,/index.html,1055,2021,11,14,5,False,True,False,67139234016,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
40.27.83.44,2023-05-13 11:28:33,GET,/contact.html,1838,2023,5,13,11,False,True,False,40027083044,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
170.211.67.163,2021-05-20 05:25:22,POST,/contact.html,1834,2021,5,20,5,False,False,True,170211067163,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
184.236.143.16,2023-11-18 10:12:56,POST,/contact.html,4883,2023,11,18,10,False,True,False,184236143016,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
138.195.48.117,2023-05-19 19:16:04,POST,/about.html,4618,2023,5,19,19,False,True,False,138195048117,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
198.96.150.246,2021-08-31 09:03:03,GET,/about.html,4680,2021,8,31,9,True,False,False,198096150246,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
16.227.2.72,2024-03-15 07:45:55,GET,/login,4816,2024,3,15,7,False,False,True,16227002072,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
192.139.106.184,2024-04-17 18:52:16,GET,/index.html,4738,2024,4,17,18,False,False,True,192139106184,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
224.14.58.136,2020-06-07 19:54:07,DELETE,/contact.html,2334,2020,6,7,19,False,False,True,224014058136,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
240.142.182.101,2021-06-18 05:31:45,DELETE,/about.html,2212,2021,6,18,5,False,True,False,240142182101,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
197.176.171.36,2022-07-14 09:40:11,DELETE,/login,2502,2022,7,14,9,False,True,False,197176171036,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
35.143.181.136,2022-01-06 07:46:13,POST,/contact.html,4196,2022,1,6,7,False,False,True,35143181136,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
119.204.189.183,2023-06-26 11:27:32,DELETE,/login,2130,2023,6,26,11,False,True,False,119204189183,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
72.88.90.121,2024-12-20 20:15:13,DELETE,/contact.html,4259,2024,12,20,20,True,False,False,72088090121,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
74.96.253.194,2020-10-08 17:41:38,DELETE,/login,2255,2020,10,8,17,False,False,True,74096253194,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
227.108.164.207,2024-05-29 16:42:18,GET,/contact.html,3265,2024,5,29,16,False,False,True,227108164207,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
89.118.245.100,2020-07-22 15:35:58,DELETE,/contact.html,3550,2020,7,22,15,False,False,True,89118245100,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
180.145.78.53,2020-07-26 23:11:20,POST,/about.html,3455,2020,7,26,23,False,False,True,180145078053,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
129.232.250.11,2020-01-29 20:45:35,GET,/login,4127,2020,1,29,20,False,True,False,129232250011,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
16.156.108.89,2023-03-02 15:33:24,POST,/contact.html,1815,2023,3,2,15,True,False,False,16156108089,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
7.110.129.162,2020-06-19 13:33:43,GET,/about.html,1785,2020,6,19,13,False,False,True,7110129162,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
168.92.47.125,2024-06-25 07:59:28,GET,/about.html,4737,2024,6,25,7,False,True,False,168092047125,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
161.227.220.91,2020-09-16 02:18:07,POST,/index.html,1873,2020,9,16,2,True,False,False,161227220091,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
194.255.168.133,2021-11-25 11:42:49,GET,/login,2575,2021,11,25,11,False,True,False,194255168133,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
143.185.24.15,2021-02-19 00:03:02,DELETE,/contact.html,1325,2021,2,19,0,False,True,False,143185024015,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
163.37.169.205,2020-11-21 09:27:11,POST,/contact.html,4439,2020,11,21,9,False,True,False,163037169205,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
115.86.86.211,2020-07-31 04:50:32,POST,/index.html,4854,2020,7,31,4,False,False,True,115086086211,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
211.191.84.87,2023-02-20 21:41:54,POST,/login,1997,2023,2,20,21,False,False,True,211191084087,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
234.69.172.45,2020-01-18 20:32:51,GET,/about.html,2094,2020,1,18,20,False,True,False,234069172045,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
27.51.63.88,2024-02-14 16:45:39,POST,/index.html,1509,2024,2,14,16,True,False,False,27051063088,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
54.6.93.232,2022-02-04 09:13:00,DELETE,/index.html,1652,2022,2,4,9,False,True,False,54006093232,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
217.241.64.110,2024-05-31 23:27:13,GET,/contact.html,2436,2024,5,31,23,False,False,True,217241064110,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
